id,rating,prob_0,prob_1
4715_9.txt,1,0.4373641031917549,0.5626358968082451
1930_9.txt,1,0.2807409512167398,0.7192590487832602
3205_9.txt,1,0.4754684602870616,0.5245315397129384
10186_10.txt,1,0.29794185917698957,0.7020581408230104
147_10.txt,1,0.23057817446334938,0.7694218255366506
7511_7.txt,1,0.42892882678766764,0.5710711732123324
616_10.txt,1,0.30885422186155,0.69114577813845
10460_10.txt,1,0.08012171515205757,0.9198782848479424
3240_9.txt,1,0.1152426233570647,0.8847573766429353
1975_9.txt,1,0.33115933959540744,0.6688406604045926
3225_10.txt,1,0.3828065650067646,0.6171934349932354
4381_9.txt,1,0.1380957245675093,0.8619042754324907
6511_7.txt,1,0.32596467901970216,0.6740353209802978
4667_7.txt,1,0.3520717104712011,0.6479282895287989
716_10.txt,1,0.4590871739737762,0.5409128260262238
6983_7.txt,1,0.331596447976259,0.668403552023741
7463_9.txt,1,0.18866192542615545,0.8113380745738445
10086_10.txt,1,0.3888132483425488,0.6111867516574512
2612_10.txt,1,0.07352916567870305,0.926470834321297
3325_10.txt,1,0.0499548342752536,0.9500451657247464
5568_8.txt,0,0.5088952603273524,0.4911047396726476
1807_7.txt,1,0.21452772116478958,0.7854722788352104
3474_10.txt,1,0.012558799820767907,0.9874412001792321
6068_10.txt,1,0.02569543992700729,0.9743045600729927
2384_8.txt,1,0.051065014681561105,0.9489349853184389
803_10.txt,0,0.714175655069012,0.28582434493098796
12363_7.txt,1,0.1461759415210534,0.8538240584789466
5775_10.txt,1,0.1858625346603977,0.8141374653396023
10813_7.txt,1,0.2733327213924084,0.7266672786075916
11813_10.txt,1,0.020665575950397974,0.979334424049602
835_8.txt,1,0.20518950990770923,0.7948104900922908
4245_8.txt,1,0.03726996765275048,0.9627300323472495
11856_7.txt,1,0.26423116163516613,0.7357688383648339
6133_8.txt,0,0.8862380264369478,0.11376197356305219
10167_9.txt,1,0.1347465981362208,0.8652534018637792
903_10.txt,0,0.7320132778533834,0.26798672214661656
1466_8.txt,1,0.08437388454588657,0.9156261154541134
6176_8.txt,1,0.01734944346560019,0.9826505565343998
5124_10.txt,1,0.17484258605201275,0.8251574139479873
2807_10.txt,1,0.26646391004574144,0.7335360899542586
4038_9.txt,1,0.23614983371236253,0.7638501662876375
10961_9.txt,1,0.08503838691522514,0.9149616130847749
2835_7.txt,1,0.17057093208842022,0.8294290679115798
7695_10.txt,1,0.07843667228769446,0.9215633277123055
9919_9.txt,1,0.36620678183063327,0.6337932181693667
12091_8.txt,1,0.06343322086701919,0.9365667791329808
6644_10.txt,0,0.5533342359451425,0.44666576405485753
9491_10.txt,1,0.06491865644212391,0.9350813435578761
6115_10.txt,1,0.06409388163509777,0.9359061183649022
7422_10.txt,1,0.09871179662097906,0.9012882033790209
7655_7.txt,1,0.1612138811016265,0.8387861188983735
4669_8.txt,1,0.16755722444454801,0.832442775555452
3590_9.txt,1,0.103078228308352,0.896921771691648
4451_9.txt,1,0.18925708196203372,0.8107429180379663
3902_9.txt,1,0.2500378892333138,0.7499621107666862
7762_9.txt,1,0.15130506072303074,0.8486949392769693
9028_7.txt,0,0.6632497599113134,0.33675024008868654
5414_9.txt,1,0.09014208483259045,0.9098579151674095
662_9.txt,0,0.6920418151756378,0.30795818482436216
7795_10.txt,0,0.709852706524116,0.2901472934758839
6284_7.txt,1,0.23956999233758802,0.760430007662412
3409_10.txt,1,0.03966588019778783,0.9603341198022122
9591_10.txt,0,0.7760956179662475,0.22390438203375249
6655_7.txt,0,0.5340246963250856,0.46597530367491435
7522_10.txt,1,0.07364134755486051,0.9263586524451395
1494_10.txt,1,0.1624677908052924,0.8375322091947076
1468_7.txt,1,0.12151975433124385,0.8784802456687562
7232_8.txt,1,0.16513975547304405,0.834860244526956
7880_10.txt,1,0.2582901398955514,0.7417098601044486
7849_9.txt,1,0.09293988816829712,0.9070601118317029
2411_8.txt,0,0.5680371672425375,0.43196283275746256
12066_10.txt,1,0.007930740664575997,0.992069259335424
2883_8.txt,1,0.03660881191934995,0.96339118808065
10780_7.txt,1,0.14527470014318145,0.8547252998568186
5059_10.txt,1,0.3071566681755863,0.6928433318244137
5339_9.txt,1,0.2015842847337005,0.7984157152662995
4188_10.txt,1,0.2721271935839311,0.7278728064160689
4595_8.txt,1,0.33061734957837763,0.6693826504216224
3454_8.txt,1,0.11244065044098839,0.8875593495590116
4907_8.txt,1,0.08857218273303447,0.9114278172669655
4144_8.txt,1,0.26033186822940135,0.7396681317705986
6951_10.txt,1,0.07448777584375865,0.9255122241562413
12166_10.txt,1,0.2391138501140856,0.7608861498859144
3629_9.txt,1,0.049422474293623786,0.9505775257063762
1723_10.txt,1,0.07423892788980568,0.9257610721101943
4101_8.txt,1,0.1265268694326691,0.8734731305673309
2221_8.txt,1,0.4568258449766811,0.5431741550233189
7447_8.txt,1,0.025686630084122086,0.9743133699158779
3928_7.txt,0,0.8587988857187892,0.14120111428121082
2919_10.txt,1,0.0865261205388711,0.9134738794611289
5509_9.txt,1,0.49504460344171697,0.504955396558283
11087_9.txt,1,0.10592858162222563,0.8940714183777744
8002_9.txt,1,0.27826667246143677,0.7217333275385632
8841_9.txt,1,0.3480610706859071,0.6519389293140929
9933_7.txt,1,0.4476778704982396,0.5523221295017604
3019_9.txt,1,0.21445536090905548,0.7855446390909445
12105_10.txt,1,0.09555000812157144,0.9044499918784286
6932_10.txt,1,0.433042052833432,0.566957947166568
4509_9.txt,1,0.03749024338399476,0.9625097566160052
1914_8.txt,1,0.3313471141758366,0.6686528858241634
3264_8.txt,1,0.16060206835314816,0.8393979316468518
4774_8.txt,1,0.47913095324209576,0.5208690467579042
1112_8.txt,1,0.023789008420127877,0.9762109915798721
3549_8.txt,1,0.15445198398658855,0.8455480160134115
12235_8.txt,1,0.44369938476645243,0.5563006152335476
5313_7.txt,1,0.3604774479159387,0.6395225520840613
165_7.txt,1,0.3184428803278536,0.6815571196721464
11618_10.txt,1,0.22367748805608034,0.7763225119439197
10592_8.txt,1,0.285141118806862,0.714858881193138
3771_9.txt,1,0.2955472155006834,0.7044527844993166
1855_10.txt,1,0.016862952335280568,0.9831370476647194
8372_10.txt,1,0.14414425291335198,0.855855747086648
10945_8.txt,1,0.26613481847245757,0.7338651815275424
5356_7.txt,1,0.4473608728462726,0.5526391271537274
9114_10.txt,1,0.006211135405398971,0.993788864594601
8423_10.txt,0,0.7737773879113548,0.2262226120886453
159_10.txt,1,0.06024665395923834,0.9397533460407617
6911_9.txt,1,0.12282535898488878,0.8771746410151112
4224_9.txt,1,0.011653538676457464,0.9883464613235425
8618_7.txt,0,0.5202672567656035,0.47973274323439646
2771_9.txt,1,0.269951225161846,0.730048774838154
8517_8.txt,1,0.23062573910470774,0.7693742608952923
5488_8.txt,1,0.3221612638731045,0.6778387361268955
1955_10.txt,1,0.018927891593210844,0.9810721084067892
7954_9.txt,1,0.10591326573933124,0.8940867342606688
5261_9.txt,1,0.38916874482179564,0.6108312551782044
6727_10.txt,1,0.20138950020514457,0.7986104997948554
7210_10.txt,1,0.18292629269564475,0.8170737073043552
10209_7.txt,0,0.6066522165036146,0.3933477834963854
6826_7.txt,0,0.781739722864294,0.21826027713570592
3603_7.txt,1,0.3743709812139455,0.6256290187860545
8794_10.txt,1,0.25417946532279945,0.7458205346772006
708_10.txt,1,0.2555082003754289,0.7444917996245711
8272_10.txt,1,0.0665562292369728,0.9334437707630272
8523_10.txt,1,0.1708399633938289,0.8291600366061711
