id,predicted_rating,prob_0,prob_1
4715_9.txt,1,0.44333357888315217,0.5566664211168478
1930_9.txt,1,0.3086693742893113,0.6913306257106887
3205_9.txt,0,0.5415805336887073,0.4584194663112927
10186_10.txt,1,0.29780187608460806,0.7021981239153919
147_10.txt,1,0.14807085733935765,0.8519291426606423
7511_7.txt,1,0.4431124637127427,0.5568875362872573
616_10.txt,1,0.289644864087488,0.710355135912512
10460_10.txt,1,0.08597554409283592,0.9140244559071641
3240_9.txt,1,0.14528003636698605,0.854719963633014
1975_9.txt,1,0.37305820356053776,0.6269417964394622
3225_10.txt,1,0.33290353129254213,0.6670964687074579
4381_9.txt,1,0.12489383136587329,0.8751061686341267
6511_7.txt,1,0.3502041087734211,0.6497958912265789
4667_7.txt,0,0.5085784892762651,0.49142151072373486
716_10.txt,1,0.41948369698784393,0.5805163030121561
6983_7.txt,1,0.23189452434793156,0.7681054756520684
7463_9.txt,1,0.15501134205250933,0.8449886579474907
10086_10.txt,1,0.4234709981521694,0.5765290018478306
2612_10.txt,1,0.07868098875588214,0.9213190112441179
3325_10.txt,1,0.06296648579083208,0.9370335142091679
5568_8.txt,0,0.5357674796024984,0.4642325203975016
1807_7.txt,1,0.17483594926755597,0.825164050732444
3474_10.txt,1,0.011706663890039826,0.9882933361099602
6068_10.txt,1,0.0318437752859031,0.9681562247140969
2384_8.txt,1,0.057574137317677465,0.9424258626823225
803_10.txt,0,0.739014155179708,0.2609858448202919
12363_7.txt,1,0.24599931147147203,0.754000688528528
5775_10.txt,1,0.20856579660963803,0.791434203390362
10813_7.txt,1,0.27229523304568704,0.727704766954313
11813_10.txt,1,0.0234518971135238,0.9765481028864762
835_8.txt,1,0.17872771708182167,0.8212722829181783
4245_8.txt,1,0.04235674798753686,0.9576432520124631
11856_7.txt,1,0.25070672531712834,0.7492932746828717
6133_8.txt,0,0.910620161428705,0.08937983857129496
10167_9.txt,1,0.07509762386727448,0.9249023761327255
903_10.txt,0,0.6328386467124636,0.3671613532875364
1466_8.txt,1,0.05686118833577469,0.9431388116642253
6176_8.txt,1,0.019793583070417786,0.9802064169295822
5124_10.txt,1,0.20340805222742453,0.7965919477725755
2807_10.txt,1,0.21108324708975656,0.7889167529102434
4038_9.txt,1,0.23330436819836864,0.7666956318016314
10961_9.txt,1,0.10141983887276862,0.8985801611272314
2835_7.txt,1,0.15993902655987202,0.840060973440128
7695_10.txt,1,0.06215204345599845,0.9378479565440015
9919_9.txt,1,0.4073528283124259,0.5926471716875741
12091_8.txt,1,0.04191579489626607,0.9580842051037339
6644_10.txt,0,0.5053904405054146,0.49460955949458546
9491_10.txt,1,0.05835578349509474,0.9416442165049053
6115_10.txt,1,0.10554893221381612,0.8944510677861839
7422_10.txt,1,0.14812721104297688,0.8518727889570231
7655_7.txt,1,0.11737417214073331,0.8826258278592667
4669_8.txt,1,0.25799467739271553,0.7420053226072845
3590_9.txt,1,0.09127403723552485,0.9087259627644751
4451_9.txt,1,0.08385527406180038,0.9161447259381996
3902_9.txt,1,0.24818276866961075,0.7518172313303892
7762_9.txt,1,0.11394241556501561,0.8860575844349844
9028_7.txt,0,0.7025334568617271,0.2974665431382729
5414_9.txt,1,0.061618701755991157,0.9383812982440088
662_9.txt,0,0.6212349484953337,0.3787650515046664
7795_10.txt,0,0.699187314949822,0.30081268505017794
6284_7.txt,1,0.29506590861133564,0.7049340913886644
3409_10.txt,1,0.02740211132633441,0.9725978886736656
9591_10.txt,0,0.7521215320776433,0.24787846792235674
6655_7.txt,1,0.4393570579208653,0.5606429420791347
7522_10.txt,1,0.08485211144205085,0.9151478885579492
1494_10.txt,1,0.1808211435055802,0.8191788564944198
1468_7.txt,1,0.11353728383005812,0.8864627161699419
7232_8.txt,1,0.12318310405971933,0.8768168959402807
7880_10.txt,1,0.22440167035567105,0.775598329644329
7849_9.txt,1,0.07741640945060224,0.9225835905493978
2411_8.txt,1,0.4285073097496819,0.5714926902503181
12066_10.txt,1,0.005955687678343424,0.9940443123216566
2883_8.txt,1,0.030168903246983847,0.9698310967530162
10780_7.txt,1,0.11883985933299768,0.8811601406670023
5059_10.txt,1,0.3965401161349278,0.6034598838650722
5339_9.txt,1,0.24545340643112346,0.7545465935688765
4188_10.txt,1,0.18770205855256017,0.8122979414474398
4595_8.txt,1,0.4792289292987252,0.5207710707012748
3454_8.txt,1,0.18769625229480325,0.8123037477051968
4907_8.txt,1,0.059682402194578654,0.9403175978054213
4144_8.txt,1,0.26556274520930656,0.7344372547906934
6951_10.txt,1,0.07737733866760033,0.9226226613323997
12166_10.txt,1,0.18524846615626234,0.8147515338437377
3629_9.txt,1,0.04898424886188302,0.951015751138117
1723_10.txt,1,0.06956578838098437,0.9304342116190156
4101_8.txt,1,0.11173800326214622,0.8882619967378538
2221_8.txt,1,0.3570859048014696,0.6429140951985304
7447_8.txt,1,0.019501287085091912,0.9804987129149081
3928_7.txt,0,0.8617785818471183,0.13822141815288166
2919_10.txt,1,0.09941162080615529,0.9005883791938447
5509_9.txt,0,0.5442682701052023,0.4557317298947977
11087_9.txt,1,0.16003323909020017,0.8399667609097998
8002_9.txt,1,0.26683344988790925,0.7331665501120908
8841_9.txt,1,0.3292152786953687,0.6707847213046313
9933_7.txt,1,0.3749082943585327,0.6250917056414673
3019_9.txt,1,0.1431721148097228,0.8568278851902772
12105_10.txt,1,0.07043165339178792,0.9295683466082121
6932_10.txt,1,0.4757743649591556,0.5242256350408444
4509_9.txt,1,0.085409477507012,0.914590522492988
1914_8.txt,1,0.32001914398335063,0.6799808560166494
3264_8.txt,1,0.12768524842957985,0.8723147515704202
4774_8.txt,0,0.5164680021523761,0.4835319978476239
1112_8.txt,1,0.043854412472238424,0.9561455875277616
3549_8.txt,1,0.12510739825411854,0.8748926017458815
12235_8.txt,1,0.45372466225622476,0.5462753377437752
5313_7.txt,1,0.3690113087214786,0.6309886912785214
165_7.txt,1,0.294227438588343,0.705772561411657
11618_10.txt,1,0.1860451008513243,0.8139548991486757
10592_8.txt,1,0.3988886985023046,0.6011113014976954
3771_9.txt,1,0.33878835299809185,0.6612116470019082
1855_10.txt,1,0.01798024702148371,0.9820197529785163
8372_10.txt,1,0.1413060288609339,0.8586939711390661
10945_8.txt,1,0.24536054165843257,0.7546394583415674
5356_7.txt,1,0.399655809256396,0.600344190743604
9114_10.txt,1,0.006054974093069543,0.9939450259069305
8423_10.txt,0,0.759871846667488,0.24012815333251206
159_10.txt,1,0.0668114443663187,0.9331885556336813
6911_9.txt,1,0.1084433071072517,0.8915566928927483
4224_9.txt,1,0.015771898607574664,0.9842281013924253
8618_7.txt,1,0.47443357759863736,0.5255664224013626
2771_9.txt,1,0.2718002092082301,0.7281997907917699
8517_8.txt,1,0.16583788459894133,0.8341621154010587
5488_8.txt,1,0.3021029586243279,0.6978970413756721
1955_10.txt,1,0.025304716771860303,0.9746952832281397
7954_9.txt,1,0.10398840873700466,0.8960115912629953
5261_9.txt,1,0.4326786925628061,0.5673213074371939
6727_10.txt,1,0.19110185773738575,0.8088981422626143
7210_10.txt,1,0.23526135623904587,0.7647386437609541
10209_7.txt,0,0.6307940969391446,0.3692059030608555
6826_7.txt,0,0.6997209952859704,0.3002790047140295
3603_7.txt,1,0.3599059474789873,0.6400940525210127
8794_10.txt,1,0.2431200638895804,0.7568799361104196
708_10.txt,1,0.27664676899557716,0.7233532310044228
8272_10.txt,1,0.06173024120781645,0.9382697587921836
8523_10.txt,1,0.27848658222922806,0.7215134177707719
7583_9.txt,1,0.020104144108033406,0.9798958558919666
5716_10.txt,1,0.4143310468455619,0.5856689531544381
5430_8.txt,1,0.09030977839594301,0.909690221604057
5047_10.txt,1,0.18929397260525382,0.8107060273947462
1588_7.txt,1,0.1007403513697841,0.8992596486302159
11757_9.txt,1,0.011003736755803795,0.9889962632441962
5475_8.txt,1,0.1270190044858891,0.8729809955141109
603_8.txt,1,0.07724380024628741,0.9227561997537126
7703_8.txt,0,0.7636266183539201,0.2363733816460799
2165_8.txt,1,0.20523496890031034,0.7947650310996897
5616_10.txt,1,0.16231676890321467,0.8376832310967853
11970_10.txt,0,0.5137244235647912,0.4862755764352088
8234_7.txt,1,0.3820489289422383,0.6179510710577617
6703_8.txt,1,0.2464567637459043,0.7535432362540957
198_7.txt,1,0.09624243792810416,0.9037575620718958
10403_10.txt,1,0.26699234414043116,0.7330076558595688
11134_10.txt,1,0.12254277588726536,0.8774572241127346
1706_9.txt,1,0.2284427877415286,0.7715572122584714
4160_9.txt,1,0.22913966755602733,0.7708603324439727
10352_10.txt,1,0.21245279962396002,0.78754720037604
10839_9.txt,1,0.01661708022659214,0.9833829197734079
4923_9.txt,1,0.385801338395949,0.614198661604051
5851_7.txt,1,0.2218977283685467,0.7781022716314533
10242_8.txt,1,0.1044658473712684,0.8955341526287316
3246_10.txt,1,0.04313722021204991,0.9568627797879501
5012_7.txt,1,0.1868376476971858,0.8131623523028142
5486_7.txt,1,0.20204961106857044,0.7979503889314296
11383_10.txt,1,0.015280685401395933,0.9847193145986041
3435_9.txt,1,0.22726449453281483,0.7727355054671852
12349_9.txt,1,0.22731646962358176,0.7726835303764182
7321_7.txt,1,0.16925487569526898,0.830745124304731
2547_7.txt,1,0.44897999936469635,0.5510200006353037
6828_8.txt,1,0.3863350308177078,0.6136649691822922
124_10.txt,1,0.13530499148235398,0.864695008517646
4851_7.txt,1,0.0707945794695869,0.9292054205304131
11242_8.txt,1,0.341331165517087,0.658668834482913
293_10.txt,0,0.5835085699804303,0.4164914300195696
2120_10.txt,1,0.2407854292833589,0.7592145707166411
10252_10.txt,1,0.3821904938104662,0.6178095061895338
2470_9.txt,1,0.02347241780198961,0.9765275821980104
8616_8.txt,1,0.3786200061212661,0.6213799938787339
4814_7.txt,1,0.16024693259837663,0.8397530674016234
3547_7.txt,1,0.3675406396827683,0.6324593603172317
782_9.txt,1,0.08073274844678413,0.9192672515532159
4057_7.txt,1,0.08669522129116303,0.913304778708837
1631_7.txt,1,0.18429332972409118,0.8157066702759088
9738_10.txt,1,0.20457148493025368,0.7954285150697463
4486_7.txt,0,0.5794819488859846,0.42051805111401536
5125_9.txt,1,0.4632895252433641,0.5367104747566359
3196_7.txt,1,0.466648457463141,0.533351542536859
3466_10.txt,1,0.02465586882004267,0.9753441311799573
2151_10.txt,1,0.03771204675627826,0.9622879532437217
2600_10.txt,1,0.42189919448868607,0.5781008055113139
6474_7.txt,1,0.025097959586694696,0.9749020404133053
8798_10.txt,1,0.0992977345576409,0.9007022654423591
10223_10.txt,1,0.10924639796553026,0.8907536020344697
5872_10.txt,1,0.23661721529074697,0.763382784709253
10572_10.txt,1,0.08449527822909542,0.9155047217709046
1121_7.txt,1,0.20700555351591976,0.7929944464840802
3180_10.txt,1,0.1956376453552222,0.8043623546447778
11517_8.txt,1,0.43524629980742247,0.5647537001925775
1962_7.txt,1,0.38550242936368917,0.6144975706363108
11985_8.txt,1,0.05229472253999912,0.9477052774600009
5635_9.txt,0,0.5078871018428133,0.4921128981571867
10323_10.txt,1,0.35332545902544166,0.6466745409745583
10472_10.txt,1,0.08647586830353848,0.9135241316964615
2700_10.txt,1,0.12133729479794353,0.8786627052020565
1859_10.txt,1,0.06047645014825198,0.939523549851748
9118_10.txt,1,0.10810866592460888,0.8918913340753911
9143_8.txt,1,0.3282914497713535,0.6717085502286465
9649_10.txt,1,0.05163951413004486,0.9483604858699551
5747_7.txt,1,0.06231208188617454,0.9376879181138255
604_10.txt,1,0.008192442260192445,0.9918075577398076
3080_10.txt,1,0.08576496974751402,0.914235030252486
3630_8.txt,1,0.32339038161692424,0.6766096183830758
11901_10.txt,1,0.07134550034614806,0.9286544996538519
4401_10.txt,1,0.1843096571638012,0.8156903428361988
4350_10.txt,1,0.08860182159305474,0.9113981784069453
5667_10.txt,1,0.14886961603934323,0.8511303839606568
12109_10.txt,1,0.05948619521265164,0.9405138047873484
3408_9.txt,1,0.09408304375072996,0.90591695624927
9087_9.txt,1,0.0709762148049079,0.9290237851950921
11135_7.txt,1,0.15403305520536759,0.8459669447946324
5381_10.txt,1,0.07466894307730121,0.9253310569226988
1503_8.txt,0,0.5824102910023372,0.4175897089976628
12331_9.txt,1,0.4031607553296327,0.5968392446703673
911_10.txt,1,0.0733830293864497,0.9266169706135503
688_7.txt,0,0.5491654464779037,0.45083455352209634
587_8.txt,1,0.1730643219389678,0.8269356780610322
11841_9.txt,1,0.05516744483992908,0.9448325551600709
11801_10.txt,1,0.37491864610753844,0.6250813538924616
4829_7.txt,0,0.6322408311193606,0.3677591688806394
12009_10.txt,1,0.32323403526547934,0.6767659647345207
5767_10.txt,1,0.21172469233320124,0.7882753076667988
811_10.txt,1,0.06419504118182329,0.9358049588181767
5281_10.txt,1,0.07918325156664108,0.9208167484333589
5365_8.txt,1,0.27908922382832513,0.7209107761716749
113_8.txt,0,0.6086169165492781,0.39138308345072187
2822_9.txt,1,0.49434683448783645,0.5056531655121635
1924_10.txt,1,0.09330558526175481,0.9066944147382452
8207_8.txt,1,0.0047903416258859854,0.995209658374114
6007_10.txt,1,0.11764759470403707,0.8823524052959629
11769_10.txt,1,0.12191823214247821,0.8780817678575218
11653_8.txt,1,0.036402766908277595,0.9635972330917224
5749_8.txt,1,0.3537289587344016,0.6462710412655984
11038_10.txt,1,0.23653072531232955,0.7634692746876705
4097_7.txt,1,0.13950073259111173,0.8604992674088883
69_10.txt,1,0.24260784142791392,0.7573921585720861
9065_10.txt,1,0.09442124911830241,0.9055787508816976
7787_10.txt,1,0.13603353708477717,0.8639664629152228
6730_7.txt,0,0.5618526779881194,0.43814732201188056
11669_10.txt,1,0.49001877464220467,0.5099812253577953
2113_7.txt,1,0.028976963952442203,0.9710230360475578
11519_7.txt,1,0.31684660232674333,0.6831533976732567
1824_10.txt,1,0.0313752602710925,0.9686247397289075
6607_9.txt,1,0.2809616569572604,0.7190383430427396
7687_10.txt,1,0.02282109838292623,0.9771789016170738
8452_10.txt,1,0.1574289751072232,0.8425710248927768
8303_10.txt,0,0.5438722876450757,0.4561277123549244
630_7.txt,1,0.14723781139093195,0.852762188609068
5446_7.txt,1,0.11575222234969795,0.884247777650302
679_10.txt,1,0.13196452274089188,0.8680354772591081
128_10.txt,1,0.14360463713805005,0.85639536286195
6642_9.txt,1,0.05134841676147606,0.9486515832385239
9242_8.txt,1,0.20495615290406266,0.7950438470959373
