1930_9.txt,0
6511_7.txt,0
716_10.txt,0
10086_10.txt,0
2612_10.txt,0
803_10.txt,0
5775_10.txt,0
10813_7.txt,0
6133_8.txt,0
903_10.txt,0
6644_10.txt,0
4669_8.txt,0
4451_9.txt,0
9028_7.txt,0
662_9.txt,0
9591_10.txt,0
6655_7.txt,0
4188_10.txt,0
12166_10.txt,0
3928_7.txt,0
5509_9.txt,0
11087_9.txt,0
12235_8.txt,0
5313_7.txt,0
165_7.txt,0
10945_8.txt,0
8423_10.txt,0
8517_8.txt,0
6727_10.txt,0
10209_7.txt,0
6826_7.txt,0
708_10.txt,0
8272_10.txt,0
5047_10.txt,0
7703_8.txt,0
11970_10.txt,0
4923_9.txt,0
10242_8.txt,0
12349_9.txt,0
11242_8.txt,0
293_10.txt,0
2120_10.txt,0
10252_10.txt,0
8616_8.txt,0
3547_7.txt,0
1631_7.txt,0
4486_7.txt,0
3196_7.txt,0
1121_7.txt,0
1962_7.txt,0
5635_9.txt,0
5747_7.txt,0
3630_8.txt,0
1503_8.txt,0
688_7.txt,0
113_8.txt,0
6730_7.txt,0
11669_10.txt,0
11519_7.txt,0
8452_10.txt,0
8303_10.txt,0
5446_7.txt,0
9242_8.txt,0
6843_10.txt,0
7892_10.txt,0
6567_8.txt,0
8531_10.txt,0
9757_10.txt,0
5790_9.txt,0
6735_10.txt,0
9106_10.txt,0
1598_10.txt,0
11740_7.txt,0
1376_8.txt,0
8314_7.txt,0
9351_7.txt,0
7623_8.txt,0
7666_8.txt,0
7799_10.txt,0
6695_7.txt,0
8439_7.txt,0
667_10.txt,0
11677_10.txt,0
3768_8.txt,0
5100_10.txt,0
12123_7.txt,0
2515_8.txt,0
10684_7.txt,0
2987_8.txt,0
5751_10.txt,0
4266_10.txt,0
4537_10.txt,0
4427_7.txt,0
1241_7.txt,0
3974_7.txt,0
10544_10.txt,0
5510_9.txt,0
3494_9.txt,0
2974_7.txt,0
4555_9.txt,0
6831_8.txt,0
11952_7.txt,0
5848_7.txt,0
7072_8.txt,0
7831_8.txt,0
12222_7.txt,0
7874_8.txt,0
9053_10.txt,0
6286_10.txt,0
2236_7.txt,0
9924_8.txt,0
7887_7.txt,0
7357_10.txt,0
2531_9.txt,0
4582_7.txt,0
8256_10.txt,0
6603_10.txt,0
9661_10.txt,0
3061_8.txt,0
3822_8.txt,0
11764_7.txt,0
742_8.txt,0
12412_7.txt,0
5534_8.txt,0
10527_10.txt,0
3362_10.txt,0
2408_8.txt,0
2004_10.txt,0
10376_10.txt,0
4099_9.txt,0
11420_7.txt,0
5732_10.txt,0
1619_10.txt,0
1039_10.txt,0
11925_10.txt,0
12171_9.txt,0
7119_7.txt,0
1743_8.txt,0
734_7.txt,0
5507_7.txt,0
8049_7.txt,0
8346_8.txt,0
4193_7.txt,0
81_9.txt,0
9420_7.txt,0
5589_10.txt,0
10074_7.txt,0
1708_7.txt,0
4261_8.txt,0
10143_9.txt,0
1157_9.txt,0
9496_8.txt,0
2353_7.txt,0
9841_8.txt,0
4292_7.txt,0
6849_8.txt,0
4339_8.txt,0
3526_7.txt,0
949_8.txt,0
4830_7.txt,0
9295_10.txt,0
4073_7.txt,0
9866_10.txt,0
5080_8.txt,0
1127_10.txt,0
5451_8.txt,0
2902_8.txt,0
3947_8.txt,0
6762_8.txt,0
9362_9.txt,0
7490_7.txt,0
10682_10.txt,0
590_7.txt,0
10268_7.txt,0
1514_7.txt,0
10897_10.txt,0
3983_10.txt,0
9952_7.txt,0
10194_7.txt,0
10500_7.txt,0
2952_10.txt,0
629_7.txt,0
10997_10.txt,0
1136_8.txt,0
2780_7.txt,0
5641_7.txt,0
11411_8.txt,0
8708_10.txt,0
5733_9.txt,0
5999_8.txt,0
4290_7.txt,0
3780_7.txt,0
5211_10.txt,0
8550_9.txt,0
10590_9.txt,0
10940_10.txt,0
5540_7.txt,0
5505_7.txt,0
3050_7.txt,0
8301_8.txt,0
2167_9.txt,0
10079_10.txt,0
3015_7.txt,0
4228_7.txt,0
11078_8.txt,0
3472_8.txt,0
12173_9.txt,0
858_7.txt,0
10502_7.txt,0
8950_7.txt,0
8915_7.txt,0
6424_8.txt,0
6412_10.txt,0
7492_7.txt,0
945_7.txt,0
8147_10.txt,0
1182_7.txt,0
5696_9.txt,0
1516_7.txt,0
8047_10.txt,0
2945_8.txt,0
2106_8.txt,0
1270_8.txt,0
3837_10.txt,0
1259_10.txt,0
6725_8.txt,0
10198_8.txt,0
12112_8.txt,0
5981_10.txt,0
6275_9.txt,0
1617_7.txt,0
2881_9.txt,0
10581_10.txt,0
1142_7.txt,0
3102_10.txt,0
12199_7.txt,0
11270_10.txt,0
11796_10.txt,0
6885_7.txt,0
4613_9.txt,0
1075_9.txt,0
4634_10.txt,0
11950_7.txt,0
4483_10.txt,0
3282_8.txt,0
3946_10.txt,0
8299_8.txt,0
976_8.txt,0
11883_10.txt,0
2002_9.txt,0
3933_7.txt,0
7154_10.txt,0
6332_10.txt,0
1331_9.txt,0
8667_10.txt,0
8198_8.txt,0
4018_10.txt,0
11325_9.txt,0
8549_8.txt,0
8911_10.txt,0
9947_9.txt,0
1014_8.txt,0
3327_8.txt,0
1467_10.txt,0
7541_8.txt,0
8379_8.txt,0
154_9.txt,0
9562_10.txt,0
798_10.txt,0
11045_8.txt,0
3705_7.txt,0
8883_8.txt,0
1473_7.txt,0
4215_7.txt,0
9085_8.txt,0
9629_9.txt,0
9205_9.txt,0
3865_8.txt,0
5786_10.txt,0
11469_8.txt,0
740_8.txt,0
5893_10.txt,0
12378_7.txt,0
210_9.txt,0
10493_10.txt,0
7227_7.txt,0
2207_10.txt,0
3730_10.txt,0
4066_8.txt,0
7355_8.txt,0
4702_10.txt,0
9662_7.txt,0
256_10.txt,0
11246_10.txt,0
3820_9.txt,0
10280_8.txt,0
3034_10.txt,0
6640_9.txt,0
8526_7.txt,0
11974_7.txt,0
12377_10.txt,0
8751_10.txt,0
9537_10.txt,0
6996_9.txt,0
10550_8.txt,0
4637_9.txt,0
9379_9.txt,0
9680_10.txt,0
7149_8.txt,0
2985_9.txt,0
7371_9.txt,0
10869_7.txt,0
6697_7.txt,0
5801_9.txt,0
4909_10.txt,0
2465_7.txt,0
7697_7.txt,0
9316_7.txt,0
4658_7.txt,0
7833_9.txt,0
1880_7.txt,0
11867_8.txt,0
9529_10.txt,0
3706_10.txt,0
6699_8.txt,0
3797_8.txt,0
3813_10.txt,0
4661_10.txt,0
12438_10.txt,0
3346_8.txt,0
12369_10.txt,0
6565_8.txt,0
10443_7.txt,0
4249_7.txt,0
8707_7.txt,0
3777_10.txt,0
4884_9.txt,0
10734_8.txt,0
9869_7.txt,0
2712_8.txt,0
4148_7.txt,0
837_8.txt,0
4247_8.txt,0
6174_8.txt,0
5148_7.txt,0
2375_7.txt,0
6513_7.txt,0
6981_7.txt,0
7596_10.txt,0
4853_7.txt,0
12239_7.txt,0
644_8.txt,0
12206_10.txt,0
7857_10.txt,0
5468_10.txt,0
327_10.txt,0
10141_8.txt,0
11080_10.txt,0
227_10.txt,0
4311_7.txt,0
6824_7.txt,0
2736_9.txt,0
11237_10.txt,0
2472_10.txt,0
6861_7.txt,0
12138_7.txt,0
5776_8.txt,0
2169_7.txt,0
9999_10.txt,0
1884_7.txt,0
3760_7.txt,0
