id,predicted_rating,prob_0,prob_1
4715_9.txt,1,0.4956291124927038,0.5043708875072962
1930_9.txt,1,0.3233229591642842,0.6766770408357158
3205_9.txt,1,0.4857496725368152,0.5142503274631848
10186_10.txt,1,0.29770076812427637,0.7022992318757236
147_10.txt,1,0.17027664245557517,0.8297233575444248
7511_7.txt,1,0.4559898822523041,0.5440101177476959
616_10.txt,1,0.3783869170134081,0.6216130829865919
10460_10.txt,1,0.0976879490760626,0.9023120509239374
3240_9.txt,1,0.15719675042581138,0.8428032495741886
1975_9.txt,1,0.2794768167713312,0.7205231832286688
3225_10.txt,1,0.3915476130591954,0.6084523869408046
4381_9.txt,1,0.16541418781740647,0.8345858121825935
6511_7.txt,1,0.2596207775525079,0.7403792224474921
4667_7.txt,1,0.41251738274815797,0.587482617251842
716_10.txt,1,0.40017122140976724,0.5998287785902328
6983_7.txt,1,0.2833471359309768,0.7166528640690232
7463_9.txt,1,0.16994578675730398,0.830054213242696
10086_10.txt,1,0.4123849637418854,0.5876150362581146
2612_10.txt,1,0.07962468714219384,0.9203753128578062
3325_10.txt,1,0.025193757554045404,0.9748062424459546
5568_8.txt,0,0.6167074767100893,0.38329252328991076
1807_7.txt,1,0.2427157763775235,0.7572842236224765
3474_10.txt,1,0.00926317759220241,0.9907368224077976
6068_10.txt,1,0.017280309218269396,0.9827196907817306
2384_8.txt,1,0.06220937375084101,0.937790626249159
803_10.txt,0,0.6756664842009498,0.32433351579905023
12363_7.txt,1,0.13072798489341753,0.8692720151065825
5775_10.txt,1,0.16948598569549955,0.8305140143045004
10813_7.txt,1,0.20009492344180047,0.7999050765581995
11813_10.txt,1,0.018403188165152184,0.9815968118348478
835_8.txt,1,0.23527185710827336,0.7647281428917266
4245_8.txt,1,0.026013060776421848,0.9739869392235782
11856_7.txt,1,0.33394893865814457,0.6660510613418554
6133_8.txt,0,0.9113427083254174,0.08865729167458258
10167_9.txt,1,0.1676375628763549,0.8323624371236451
903_10.txt,0,0.6965559161495279,0.30344408385047206
1466_8.txt,1,0.12543080540396967,0.8745691945960303
6176_8.txt,1,0.02226284266644374,0.9777371573335563
5124_10.txt,1,0.0729546053346869,0.9270453946653131
2807_10.txt,1,0.26176289604131575,0.7382371039586842
4038_9.txt,1,0.28385755046860595,0.716142449531394
10961_9.txt,1,0.13514230356725465,0.8648576964327453
2835_7.txt,1,0.1954239188981468,0.8045760811018532
7695_10.txt,1,0.049075401475610625,0.9509245985243894
9919_9.txt,1,0.4395475635958751,0.5604524364041249
12091_8.txt,1,0.052397830643458154,0.9476021693565418
6644_10.txt,0,0.5320500382864468,0.4679499617135532
9491_10.txt,1,0.04903859066828975,0.9509614093317103
6115_10.txt,1,0.1020506343716453,0.8979493656283547
7422_10.txt,1,0.07656369640265492,0.9234363035973451
7655_7.txt,1,0.17938040325234073,0.8206195967476593
4669_8.txt,1,0.23506171145982802,0.764938288540172
3590_9.txt,1,0.11354647638946236,0.8864535236105376
4451_9.txt,1,0.11404417702394964,0.8859558229760504
3902_9.txt,1,0.2928747444087152,0.7071252555912848
