id,Token,Review,Answer,Predicted,prob_0,prob1
1376_8.txt, wa having a horrid day but this movie grabbed me and could n put it down until the end and had forgotten about my horrid day and the ending by the way where is the sequel the budget is obviously extremely low but look what they did with it it reminds me of a play they are basically working with a tent a pod a few gun uniform camping gear and a thing that is it for prop maybe this is even a good thing forcing the acting and writing to have to step up and take their rightful place in film a the center of the work instead of a afterthought used to have an excuse to make cgi fight the cgi is fine it is not exactly but imho it still work why because there is n too much of it and what there is is not over with an army of effect house people trying to cram everything they can into the shot it prompt the imagination it s some relatively simple stuff with decent composition the heavy freighter shot there is one long shot that must be at least ten second track the entire length of the ship it must be a record for sci fi battle sequence film making in the past year to have an action sequence that last longer than second and some relation to the story it might look old or not of the art but it doe n look stupid and it doe n take away from the story the acting is good except the character die too fast to get to know them the captain wa great but a few of his scene could have used another take also got confused with his character losing his cool and stomping on a corpse like to think captain are calm cool and in control what wa going on in that scene did the other crew worry about him losing it at that moment did he feel himself losing control now a for the plot mostly it is good why because it doe n try to explain itself it just happens it s called planet it a mystery get it nobody know why there is a statue and they do n find out either the mysterious cult the weird scientist with the tattoo what do you expect to find out in le than minute this is n war and peace and thank god it s not star war either no midichlorians no minute of expository boring dialog that ha no purpose in the story the character are stranded and are only able to figure out a few basic thing it is not a star trek episode where they find out it s leonardo davinci or a child like space wanderer it is mysterious and liked that do n know why maybe can identify with these guy more since they do n know whats happening and do n either they do n talk a lot of space gibberish or have magic box telling them what is happening in fact would argue that one of the weakest moment is when the turn on the crew and try to the reason for the planet the cult etc this coincidentally ha some of the weakest dialog imho in the whole movie and it interrupt the flow and some of the character look unnatural in that scene ok sometimes felt it wa a little too mysterious though like why did the guy get fried through his eye with lightning that wa odd just weird the ending again would have liked to have known some of these character better and would it have been so hard to have a second rescue scene at the end this is not a serial show it wa a film and we like closure in film even if they can have a sequel imagine hamlet with no of angel sing thee to thy rest anyways what can say this wa well worth the dollar payed at the box machine at the supermarket it wa also imho a better piece of storytelling than starwars part or like said it sucked me in wanting to know what wa happening and could n stop watching until the end, was having a horrid day but this movie grabbed me and could n't put it down until the end . and had forgotten about my horrid day . and the ending . by the way . where is the sequel ! the budget is obviously extremely low . but look what they did with it ! it reminds me of a play . they are basically working with a tent a pod a few guns uniforms camping gear and a thing . that is it for props . Maybe this is even a good thing forcing the acting and writing to have to step up and take their rightful place in film as the centers of the work instead of as afterthoughts used to have an excuse to make CGI fights The cgi is fine . It is not exactly but imho it still works . why ? because there is n't too much of it and what there is is not over with an army of effects house people trying to cram everything they can into the shot . it prompts the imagination . it's some relatively simple stuff with decent composition the heavy freighter shot . there is one long shot that must be at least ten seconds . tracks the entire length of the ship . it must be a record for sci fi battle sequence film making in the past years to have an action sequence that lasts longer than seconds and some relation to the story . it might look old or not of the art but it does n't look stupid and it does n't take away from the story . The acting is good except the characters die too fast to get to know them . The captain was great but a few of his scenes could have used another take . also got confused with his character losing his cool and stomping on a corpse like to think captains are calm cool and in control . what was going on in that scene ? did the other crew worry about him losing it at that moment ? did he feel himself losing control ? Now as for the plot . mostly it is good . why ? Because it does n't try to explain itself . It just happens . It's called planet its a mystery get it ? Nobody knows why there is a statue and they do n't find out either . The mysterious cult ? The weird scientist with the tattoo ? What do you expect to find out in less than minutes ? This is n't War and Peace . And thank god it's not star wars either . No midichlorians no minutes of expository boring dialog that has no purpose in the story . The characters are stranded and are only able to figure out a few basic things . it is not a star trek episode where they find out it's leonardo davinci or a child like space wanderer . It is mysterious and liked that . do n't know why maybe can identify with these guys more since they do n't know whats happening and do n't either . they do n't talk a lot of space gibberish or have magic boxes telling them what is happening . In fact would argue that one of the weakest moments is when the turns on the crew and tries to the reason for the planet the cult etc . This coincidentally has some of the weakest dialog imho in the whole movie and it interrupts the flow and some of the characters look unnatural in that scene . OK sometimes felt it was a little too mysterious though . Like why did the guy get fried through his eyes with lightning ? That was odd . Just weird . The ending . again would have liked to have known some of these characters better . And would it have been so hard to have a second rescue scene at the end ? This is not a serial show it was a film and we like closure in films even if they can have a sequel . Imagine Hamlet with no of angels sing thee to thy rest Anyways . What can say . This was well worth the dollar payed at the box machine at the supermarket . It was also imho a better piece of storytelling than starwars parts or Like said it sucked me in wanting to know what was happening and could n't stop watching until the end .,1,0,0.9087985266165652,0.0912014733834346
10581_10.txt, haggard the movie is the real life story of ryan dunn and his girlfriend who cheated on him also with the help from his two friend skate boarder who life for nothing and trying funny scientist doe n really work played by bam margera and brandom dicamillo the film haggard the movie also ha a lot of the character from jackass etc but to say it wa written by bam margera and co this is a very weak attempt seems to me like it wa written when he wa bored or a a project with they did not pay a lot of attention to the film also star bam s girlfriend jennifer rivell who play glauren ryan s girlfriend who basically cheated on him again very bad acting by jennifer another actor that some people may be interested in is steve hellboy played by rakeyohn which his character doe not seem to be with the story again bad acting also this character doe not really have a lot of line in this film which basically make it very boring but worst of all is raab s character the voice sound like a smoker who basically ha throat cancer also think he could have been improved overall think the character in this film are n with the story like in one scene it would be on one certain character a minute later a different scene different character to say that this is supposed to be a film sort of a documentary it not played by the character a a documentary the acting make you think that it a cheap attempt at making a film with your spare time towards the middle of the film we start to lose focus on the main character ryan dunn although a lot of the attention is on bam and brandon in conclusion this film is ok if you laugh at thing that are n very funny stupid stunt terrible acting and the occasional nude scene also think there there are too many scene of just no talking and just music, Haggard The Movie is the real life story of Ryan Dunn and his girlfriend who cheated on him also with the help from his two friend skate boarder who lives for nothing and trying funny scientist does n't really work played by Bam Margera and Brandom Dicamillo . The film Haggard The Movie also has a lot of the characters from Jackass etc but to say it was written by Bam Margera and Co. this is a very weak attempt seems to me like it was written when he was bored or as a project with they did not pay a lot of attention to . The films also stars Bam's girlfriend Jennifer Rivell who plays Glauren Ryan's girlfriend who basically cheated on him again very bad acting by Jennifer another actor that some people may be interested in is Steve Hellboy played by RakeYohn which his character does not seem to be with the story again bad acting also this character does not really have a lot of lines in this film which basically makes it very boring . but worst of all is Raab's character the voice sound like a smoker who basically has throat cancer also think he could have been improved ! Overall think the characters in this film are n't with the story like in one scene it would be on one certain character a minute later a different scene different character . To say that this is supposed to be a film sort of a documentary its not played by the characters as a documentary the acting makes you think that its a cheap attempt at making a film with your spare time . Towards the middle of the film we start to lose focus on the main character Ryan Dunn although a lot of the attention is on Bam and Brandon . In conclusion this film is OK if you laugh at things that are n't very funny stupid stunts terrible acting and the occasional nude scene ! Also think there there are too many scenes of just no talking and just music !,1,0,0.928606436318502,0.0713935636814979
5387_8.txt, what is your freaking problem do you have nothing better to do than sit on your fat ass and blog about about how you find something in bad taste here s an idea outside that s right walk outside your mom s basement that you ve been living in for year and go outside but ca n leave star trek is on in minute and still have n married that avatar on world of warcraft oh my god in that case stay inside alright might have gone overboard there mean star trek is okay but do n really watch it that much anymore either way do you really have to write crap about mind of mencia it s good show maybe you re just venting your anger because that girl dumped you on world of warcraft or you re constipated try putting fiber in your diet, What is your freaking problem ? Do you have nothing better to do than sit on your fat asses and blog about about how you find something in bad taste ? Here's an idea outside . That's right Walk outside your mom's basement that you've been living in for years and GO OUTSIDE . But ca n't leave ! Star Trek is on in minutes and still have n't married that avatar on World Of Warcraft ! Oh my God in that case stay inside ! Alright might have gone overboard there . mean Star Trek is okay but do n't really watch it that much anymore . Either way do you really have to write crap about Mind of Mencia . It's GOOD SHOW . Maybe you're just venting your anger because that girl dumped you on World of Warcraft . Or you're constipated . Try putting fiber in your diet .,1,0,0.940129649079824,0.059870350920176
2673_9.txt, when the movie first started thought cheesy the first ten minute were really boring after the slow beginning and some of the soap opera antic started liking it the plot wa different than anything had ever seen now wa it a horror not really it should n have been classied a a horror or the producer should have put more money into the movie to make it scary a it wa the creature where only there for a short time can only assume this wa for money reason the good side wa that the movie wa very entertaining it held my interest the start and did make me wonder about creature from another dimension it wa obvious that this wa a first time movie for the director but there were a couple of highlight by the end wa hooked too bad hollywood did n put more money behind this, When the movie first started thought cheesy . The first ten minutes were really boring . After the slow beginning and some of the soap opera antics started liking it . The plot was different than anything had ever seen . Now was it a horror ? Not really . It should n't have been classied as a horror or the producers should have put more money into the movie to make it scary . As it was the creatures where only there for a short time . can only assume this was for money reason . The good side was that the movie was very entertaining . It held my interest the start and did make me wonder about creatures from another dimension . It was obvious that this was a first time movie for the director but there were a couple of highlights . By the end was hooked . Too bad Hollywood did n't put more money behind this .,1,0,0.9768456487897124,0.0231543512102877
426_9.txt, david morse and andre braugher are very talented actor which is why i m trying so hard to support this program unfortunately an irrational plot and very poor writing is making it difficult for me i m hoping that the show get a serious overhaul or that the actor find new project that are worthy of them, David Morse and Andre Braugher are very talented actors which is why I'm trying so hard to support this program . Unfortunately an irrational plot and very poor writing is making it difficult for me . I'm hoping that the show gets a serious overhaul or that the actors find new projects that are worthy of them .,1,0,0.9253976964556652,0.0746023035443347
6202_7.txt, enjoyed this series but felt that the whole thing wa let down by the sound recording for whatever reason they ve had to employ an awful lot of what s called adr where the actor replace the original location sound with a re of it in a sound booth the reason for doing this are usually due to problem at the location or because somebody screwed up somewhere in the sound production chain it would n be so bad if the adr wa done well but at time it s just plain distracting it s not just the adr that s the problem the sound mix just doe n match up to the quality of performance and the picture i d be curious to know what went wrong, enjoyed this series but felt that the whole thing was let down by the sound recording For whatever reason they've had to employ an awful lot of what's called ADR where the actors replace the original location sound with a re of it in a sound booth . The reasons for doing this are usually due to problems at the location or because somebody screwed up somewhere in the sound production chain . It would n't be so bad if the ADR was done well but at times it's just plain distracting . It's not just the ADR that's the problem the sound mix just does n't match up to the quality of performances and the pictures . I'd be curious to know what went wrong .,1,0,0.9355828869048998,0.0644171130951002
8134_7.txt, this wa laurel and hardy s last silent film for roach studio however since the public had a real thirst for talkie this same short wa re by the team just a few year later with only a few small plot change laughing gravy wa essentially the same plot except that stan and ollie were trying to hide a cute puppy from their grouchy landlord a goat like in angora love this whole goat angle is the worst part of the film while you could understand the boy wanting to keep a cute little dog all it is snowy outside why exactly they bring a goat home is just contrived and pointless according to the plot the goat followed them home and so they got tired of shooing it away and kept it huh this just doe n make any sense it had been a giraffe or a cow would they have done the same thing apart from being an unconvincing plot the movie itself is pure laurel and hardy with a familiar plot and familiar role for the comedian this film feature quite a few laugh but unfortunately is n one of their better film to wrap up their silent career this aspect of their career just seems to have ended with a whimper, This was Laurel and Hardy's last silent film for Roach Studios . However since the public had a real thirst for talkies'' this same short was re by the team just a few years later with only a few small plot changes . LAUGHING GRAVY was essentially the same plot except that Stan and Ollie were trying to hide a cute puppy from their grouchy landlord a goat like in ANGORA LOVE . This whole goat angle is the worst part of the film . While you could understand the boys wanting to keep a cute little dog all it is snowy outside why exactly they bring a goat home is just contrived and pointless . According to the plot the goat followed them home and so they got tired of shooing it away and kept it . Huh ? This just does n't make any sense it had been a giraffe or a cow would they have done the same thing ? Apart from being an unconvincing plot the movie itself is pure Laurel and Hardy with a familiar plot and familiar roles for the comedians . This film features quite a few laughs but unfortunately is n't one of their better films to wrap up their silent careers . This aspect of their careers just seems to have ended with a whimper .,1,0,0.9391320143512631,0.0608679856487368
6510_7.txt, okay think we re all agreed that michael jackson wa the low point and the special effect too but please keep in mind that this wa not a big film okay not every film get a much of a budget a harry potter or star war however thought it wa pretty funny altogether nothing that would in my opinion waste your time parody are always fun to watch and just because it wa n big budget doe n mean it s bad think this wa a good movie if weak at some point hope this comment help, Okay think we're all agreed that Michael Jackson was the low point . And the special effects too . But please keep in mind that this was NOT a big film okay ? Not every film gets as much of a budget as Harry Potter or Star Wars . However thought it was pretty funny altogether . Nothing that would in my opinion waste your time . Parodies are always fun to watch and just because it was n't big budget does n't mean it's bad . think this was a good movie if weak at some points . Hope this comment helps .,1,0,0.9440422458195052,0.0559577541804949
11206_9.txt, when you re watching distant you know you re not watching a french movie there s little sex and it s mostly elliptical and people do n talk that much here there are a few line scattered here and there and a couple of important conversation just to let you make sense of what s going on it doe n look american either there are n any car chase or shoot or violence unless you consider the killing of a mouse an act of blood or the daily tension of getting by a subdued catastrophe at time the relatively long medium shot may remind you of asian cinema but just reminds you the director doe n push thing to the radical minimalism of some taiwanese filmmaker but then again this is not a taiwanese movie it s a turkish movie do n know what that mean do n even know if that s supposed to mean something the movie doe n have a plot proper and yet those few line those somewhat long shot and that often mitigated tension gradually build a sense of something happening a sense of for lack of a better word that grows on you by the end of the movie you may get the feeling you re going to miss those two cousin who have many thing in common but are world apart, When you're watching Distant you know you're not watching a French movie there's little sex and it's mostly elliptical and people do n't talk that much here there are a few lines scattered here and there and a couple of important conversations just to let you make sense of what's going on . It does n't look American either there are n't any car chases or shoot or violence unless you consider the killing of a mouse an act of blood or the daily tension of getting by a subdued catastrophe . At times the relatively long medium shots may remind you of Asian cinema but just reminds you the director does n't push things to the radical minimalism of some Taiwanese filmmakers but then again this is not a Taiwanese movie it's a Turkish movie . do n't know what that means do n't even know if that's supposed to mean something . The movie does n't have a plot proper and yet those few lines those somewhat long shots and that often mitigated tension gradually build a sense of something happening a sense of for lack of a better word that grows on you . By the end of the movie you may get the feeling you're going to miss those two cousins who have many things in common but are worlds apart .,1,0,0.9128689647705672,0.0871310352294328
9692_9.txt, first off want to say most of the people who give this a poor review do n like this kind of comedy the movie is great if you have an open mind and are n afraid to laugh at some stupid thing this movie is shot just like the tv show with a lot of short clip compiled into one long movie some of the scene do n even have dialog someone will just come out and do something unexpected and it is funny the only negative had is felt like wasted money on my popcorn and icee there wa no way could eat or drink anything during this movie wa constantly laughing wa honestly nervous of drinking some icee and seeing something that caused me to laugh and shoot it everywhere if you do n mind some male nudity and you enjoy jackass the movie jackass the tv show and viva la bam then for your sake go see this movie and if you do n like the first movie or the tv show do n see it and if you do see it do n post a bad review about it hardcore christian who see this and bash it just doe n seem right to me, First off want to say most of the people who give this a poor review do n't like this kind of comedy the movie is great if you have an open mind and are n't afraid to laugh at some stupid things . This movie is shot just like the TV show with a lot of short clips compiled into one long movie . Some of the scenes do n't even have dialog someone will just come out and do something unexpected and it is funny ! The only negative had is felt like wasted money on my Popcorn and Icee there was no way could eat or drink anything during this movie was constantly laughing . was honestly nervous of drinking some Icee and seeing something that caused me to laugh and shoot it everywhere . If you do n't mind some male nudity and you enjoy Jackass the movie jackass the TV show and viva la bam then for YOUR SAKE go see this movie . And if you DO N'T like the first movie or the TV show . Do n't see it and if you do see it do n't post a bad review about it . Hardcore christians who see this and bash it just does n't seem right to me .,1,0,0.930729188888331,0.069270811111669
