id,Token,Review,Answer,Predicted
6133_8.txt,""" stumbled upon this movie by chance . wa traveling a few year back and this movie wa on some channel on cable at the hotel late one night . Not much else on and figured watch it for about to minute until decided to go to bed . Needless to say stayed up and watched the complete movie . The plot wa very interesting and doe make you wonder if there had not been SS who did this or at least thought of doing it . have been looking all over for this movie . even sent and email to the production company but the were n't sure that it would ever make it to DVD but said there wa always hope . If anyone find this movie drop a note here where you found it a I 'd sure like to get a copy some day .""",  stumbled upon this movie by chance.  was traveling a few years back and this movie was on some channel on cable at the hotel late one night. Not much else on and figured  watch it for about  to  minutes until  decided to go to bed. Needless to say  stayed up and watched the complete movie. The plot was very interesting and does make you wonder if there had not been SS who did this or at least thought of doing it.  have been looking all over for this movie.  even sent and email to the production company but the weren't sure that it would ever make it to DVD but said there was always hope. If anyone finds this movie drop a note here where you found it as I'd sure like to get a copy some day.,1,0
3983_10.txt,""" just wanted to say that . love Gheorghe Muresan so automatically loved this movie . Everything else about it wa so Billy Crystal is a good actor even if he is annoying . But the thing that made this movie wa at least for a basketball fan seeing Gheorghe Muresan act .""",  just wanted to say that.  love Gheorghe Muresan so  automatically loved this movie. Everything else about it was so Billy Crystal is a good actor even if he is annoying. But the thing that made this movie was at least for a basketball fan seeing Gheorghe Muresan act.,1,0
10581_10.txt,""" Haggard The Movie is the real life story of Ryan Dunn and his girlfriend who cheated on him also with the help from his two friend skate boarder who life for nothing and trying funny scientist doe n't really work played by Bam Margera and Brandom Dicamillo . The film Haggard The Movie also ha a lot of the character from Jackass etc but to say it wa written by Bam Margera and Co. this is a very weak attempt seems to me like it wa written when he wa bored or a a project with they did not pay a lot of attention to . The film also star Bam 's girlfriend Jennifer Rivell who play Glauren Ryan 's girlfriend who basically cheated on him again very bad acting by Jennifer another actor that some people may be interested in is Steve Hellboy played by RakeYohn which his character doe not seem to be with the story again bad acting also this character doe not really have a lot of line in this film which basically make it very boring . but worst of all is Raab 's character the voice sound like a smoker who basically ha throat cancer also think he could have been improved ! Overall think the character in this film are n't with the story like in one scene it would be on one certain character a minute later a different scene different character . To say that this is supposed to be a film sort of a documentary it not played by the character a a documentary the acting make you think that it a cheap attempt at making a film with your spare time . Towards the middle of the film we start to lose focus on the main character Ryan Dunn although a lot of the attention is on Bam and Brandon . In conclusion this film is OK if you laugh at thing that are n't very funny stupid stunt terrible acting and the occasional nude scene ! Also think there there are too many scene of just no talking and just music !""", Haggard The Movie is the real life story of Ryan Dunn and his girlfriend who cheated on him also with the help from his two friend   skate boarder who lives for nothing and   trying funny scientist  doesn't really work played by Bam Margera and Brandom Dicamillo. The film Haggard The Movie also has a lot of the characters from Jackass etc but to say it was written by Bam Margera and Co. this is a very weak attempt seems to me like it was written when he was bored or as a project with they did not pay a lot of attention to. The films also stars Bam's girlfriend Jennifer Rivell who plays Glauren Ryan's girlfriend who basically cheated on him again very bad acting by Jennifer another actor that some people may be interested in is Steve  Hellboy played by RakeYohn which his character does not seem to be with the story again bad acting also this character does not really have a lot of lines in this film which basically makes it very boring. but worst of all is Raab's character the voice sound like a smoker who basically has throat cancer also  think he could have been improved! Overall  think the characters in this film aren't with the story like in one scene it would be on one certain character a minute later a different scene different character. To say that this is supposed to be a film sort of a documentary its not played by the characters as a documentary the acting makes you think that its a cheap attempt at making a film with your spare time. Towards the middle of the film we start to lose focus on the main character Ryan Dunn although a lot of the attention is on Bam and Brandon. In conclusion this film is OK if you laugh at things that aren't very funny stupid stunts terrible acting and the occasional nude scene! Also  think there there are too many scenes of just no talking and just music! ,1,0
346_7.txt,""" Sherri . an evening of Pleasure and Terror ! Cheap special effect line it the original Movie Sherri Starting Geoffrey Land a Peter Desmond Jill Jacobson a Sherri Martin and Directed by Al Adamson . The movie is about an evil ancient spirit that posse a nurse at a hospital she start killing doctor one by one . acting wa okay but some of the acting wa robotic . storyline wa good but the sex scene were just thrown in there probably to get more view . directing wa bad the special effect looked like a drawing effect did n't fool anybody . death scene were pretty good but the director mixed too many thing in there that did n't make any sense like the sex scene nudity football player many more . Overall Its Good Movie Not The Best . Out Of""",  Sherri. an evening of Pleasure and Terror! Cheap special effects lines its the original  Movie  Sherri Starting Geoffrey Land as Peter Desmond Jill Jacobson as Sherri Martin and Directed by Al Adamson. The movie is about an evil ancient spirit that possesses a nurse at a hospital she starts killing doctors one by one. acting was okay but some of the acting was robotic. storyline was good but the sex scenes were just thrown in there probably to get more views. directing was bad the special effects looked like a drawing effects didn't fool anybody. death scenes were pretty good but the director mixed too many things in there that didn't make any sense like the sex scenes nudity football player many more. Overall Its  Good Movie Not The Best.  Out Of ,1,0
5387_8.txt,""" What is your freaking problem ? Do you have nothing better to do than sit on your fat ass and blog about about how you find something in bad taste ? Here 's an idea outside . That 's right Walk outside your mom 's basement that you 've been living in for year and GO OUTSIDE . `` But ca n't leave ! Star Trek is on in minute and still have n't married that avatar on World Of Warcraft ! Oh my God in that case stay inside ! Alright might have gone overboard there . mean Star Trek is okay but do n't really watch it that much anymore . Either way do you really have to write crap about Mind of Mencia . It 's GOOD SHOW . Maybe you 're just venting your anger because that girl dumped you on World of Warcraft . Or you 're constipated . Try putting fiber in your diet ."""," What is your freaking problem? Do you have nothing better to do than sit on your fat asses and blog about about how you find something in bad taste? Here's an idea outside. That's right Walk outside your mom's basement that you've been living in for  years and GO OUTSIDE. ""But  can't leave! Star Trek is on in  minutes and  still haven't married that avatar on World Of Warcraft! Oh my God in that case stay inside! Alright  might have gone overboard there.  mean Star Trek is okay but  don't really watch it that much anymore. Either way do you really have to write crap about Mind of Mencia. It's  GOOD SHOW. Maybe you're just venting your anger because that girl dumped you on World of Warcraft. Or you're constipated. Try putting fiber in your diet.",1,0
2673_9.txt,""" When the movie first started thought cheesy . The first ten minute were really boring . After the slow beginning and some of the soap opera antic started liking it . The plot wa different than anything had ever seen . Now wa it a horror ? Not really . It should n't have been classied a a horror or the producer should have put more money into the movie to make it scary . As it wa the creature where only there for a short time . can only assume this wa for money reason . The good side wa that the movie wa very entertaining . It held my interest the start and did make me wonder about creature from another dimension . It wa obvious that this wa a first time movie for the director but there were a couple of highlight . By the end wa hooked . Too bad Hollywood did n't put more money behind this .""", When the movie first started  thought cheesy. The first ten minutes were really boring. After the slow beginning and some of the soap opera antics  started liking it. The plot was different than anything  had ever seen. Now was it a horror? Not really. It shouldn't have been classied as a horror or the producers should have put more money into the movie to make it scary. As it was the creatures where only there for a short time.  can only assume this was for money reason. The good side was that the movie was very entertaining. It held my interest  the start and did make me wonder about creatures from another dimension. It was obvious that this was a first time movie for the director but there were a couple of highlights. By the end  was hooked. Too bad Hollywood didn't put more money behind this.,1,0
426_9.txt,""" David Morse and Andre Braugher are very talented actor which is why I 'm trying so hard to support this program . Unfortunately an irrational plot and very poor writing is making it difficult for me . I 'm hoping that the show get a serious overhaul or that the actor find new project that are worthy of them .""", David Morse and Andre Braugher are very talented actors which is why I'm trying so hard to support this program. Unfortunately an irrational plot and very poor writing is making it difficult for me. I'm hoping that the show gets a serious overhaul or that the actors find new projects that are worthy of them.,1,0
5539_7.txt,""" If you 're looking for a not mob movie with a female a the lead you 're in the right place . Pfieffer ha acted much better than this . You can see she ha matured beyond this picture . When first picked this movie up expected Pfeiffer wa poorly miscast however she play her mob wife role to the hilt . Not a bad performance from Baldwin either . If you do n't pay attention to the hair you might enjoy this movie . But do n't take it too seriously .""", If you're looking for a not mob movie with a female as the lead you're in the right place. Pfieffer has acted much better than this. You can see she has matured beyond this picture. When  first picked this movie up  expected Pfeiffer was poorly miscast however she plays her mob wife role to the hilt. Not a bad performance from Baldwin either. If you don't pay attention to the hair you might enjoy this movie. But don't take it too seriously.,1,0
6202_7.txt,""" enjoyed this series but felt that the whole thing wa let down by the sound recording For whatever reason they 've had to employ an awful lot of what 's called ADR where the actor replace the original location sound with a re of it in a sound booth . The reason for doing this are usually due to problem at the location or because somebody screwed up somewhere in the sound production chain . It would n't be so bad if the ADR wa done well but at time it 's just plain distracting . It 's not just the ADR that 's the problem the sound mix just doe n't match up to the quality of performance and the picture . I 'd be curious to know what went wrong .""",  enjoyed this series but felt that the whole thing was let down by the sound recording For whatever reason they've had to employ an awful lot of what's called ADR where the actors replace the original location sound with a re of it in a sound booth. The reasons for doing this are usually due to problems at the location or because somebody screwed up somewhere in the sound production chain. It wouldn't be so bad if the ADR was done well but at times it's just plain distracting. It's not just the ADR that's the problem  the sound mix just doesn't match up to the quality of performances and the pictures. I'd be curious to know what went wrong.,1,0
8134_7.txt,""" This wa Laurel and Hardy 's last silent film for Roach Studios . However since the public had a real thirst for `` talkie '' this same short wa re by the team just a few year later with only a few small plot change . LAUGHING GRAVY wa essentially the same plot except that Stan and Ollie were trying to hide a cute puppy from their grouchy landlord a goat like in ANGORA LOVE . This whole goat angle is the worst part of the film . While you could understand the boy wanting to keep a cute little dog all it is snowy outside why exactly they bring a goat home is just contrived and pointless . According to the plot the goat followed them home and so they got tired of shooing it away and kept it . Huh ? This just doe n't make any sense it had been a giraffe or a cow would they have done the same thing ? Apart from being an unconvincing plot the movie itself is pure Laurel and Hardy with a familiar plot and familiar role for the comedian . This film feature quite a few laugh but unfortunately is n't one of their better film to wrap up their silent career . This aspect of their career just seems to have ended with a whimper ."""," This was Laurel and Hardy's last silent film for Roach Studios. However since the public had a real thirst for ""talkies"" this same short was re by the team just a few years later with only a few small plot changes. LAUGHING GRAVY was essentially the same plot except that Stan and Ollie were trying to hide a cute puppy from their grouchy landlord a goat like in ANGORA LOVE. This whole goat angle is the worst part of the film. While you could understand the boys wanting to keep a cute little dog  all it is snowy outside why exactly they bring a goat home is just contrived and pointless. According to the plot the goat followed them home and so they got tired of shooing it away and kept it. Huh? This just doesn't make any sense it had been a giraffe or a cow would they have done the same thing? Apart from being an unconvincing plot the movie itself is pure Laurel and Hardy with a familiar plot and familiar roles for the comedians. This film features quite a few laughs but unfortunately isn't one of their better films to wrap up their silent careers. This aspect of their careers just seems to have ended with a whimper.",1,0
